id,activity_new,campaign_disc_ele,channel_sales,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_first_activ,date_modif_prod,date_renewal,forecast_base_bill_ele,forecast_base_bill_year,forecast_bill_12m,forecast_cons,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,churn
577ef85e57140449a0bdcee59a5ddfee,oxkddxsmiwadlcxkulieewkokxiucsfx,,foosdfpfkusacimwkcsosbicdxkicaua,18620,0,0,25/11/2011,25/11/2016,,1/11/2015,26/11/2015,,,,,2006.55,0,0,129.25,0.11536,0.100243,40.606701,f,0,4.41,4.41,1,224.71,4,lxidpiddsbxsbosboudacockeimpuepw,23.1,0
a6165b4cce864612240b560b546b0049,xclapbmiasllcspuclsumusikimpckek,,,141030,0,10100,28/1/2005,11/3/2016,,9/3/2015,13/3/2015,,,,,3303.45,2324,0,132.55,0.115172,0.098283,40.606701,f,231.45,31.21,31.21,1,353.47,11,ldkssxwpmemidmecebumciepifcamkci,23.1,0
fc8360dfae195c21c4f1cb2fe761a9ba,,,lmkebamcaaclubfxadlmueccxoimlema,18317,0,3233,29/2/2012,2/3/2016,,29/2/2012,6/3/2015,,,,,2004.59,3233,0,132.14,0.120372,0.103487,40.606701,f,339.49,36.22,36.22,1,182.22,4,ldkssxwpmemidmecebumciepifcamkci,20,0
147ad56aa4e95ed91b712c6f42eeeaff,,,usilxuppasemubllopkaafesmlibmsdf,8682,0,0,27/9/2011,27/9/2016,,27/9/2011,28/9/2015,,,,,1304.69,0,0,15.44,0.145711,0,44.31137796,f,0,12.82,12.82,1,131.83,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
9fe197bb99e85553722b115e0a5d0483,,,,12479,0,2159,15/3/2010,15/3/2016,15/3/2010,15/3/2010,16/3/2015,381.86,381.86,2212.84,107.65,601.04,1007,0,144.88,0.120372,0.103487,40.606701,f,107.65,52.44,52.44,1,70.07,6,lxidpiddsbxsbosboudacockeimpuepw,23.1,1
1fbc541550fbbe3ac7a027c2099010e6,sxublbwoeuckkocekklxkllcdxxaisop,,foosdfpfkusacimwkcsosbicdxkicaua,52618,0,6737,12/9/2012,30/7/2016,12/9/2012,30/7/2013,31/7/2015,1004.42,1004.42,9139.62,626.04,5132.75,6737,0,167.49,0.111125,0.094787,40.606701,f,626.04,28.78,28.78,1,427.43,3,lxidpiddsbxsbosboudacockeimpuepw,60,0
33923df0110024c9bdb81b9ad388dd05,,,foosdfpfkusacimwkcsosbicdxkicaua,22669,0,0,13/8/2012,13/8/2016,,31/10/2013,16/8/2015,,,,,3338.46,0,0,6.48,0.143166,0,44.31137796,f,0,12.18,12.18,1,283.51,3,lxidpiddsbxsbosboudacockeimpuepw,11.43,0
9bff9df513e545bf93d6b96c39c4c1bf,kkklcdamwfafdcfwofuscwfwadblfmce,,usilxuppasemubllopkaafesmlibmsdf,21743,0,2225,7/10/2011,7/10/2016,,20/9/2015,9/10/2015,,,,,1059.93,1179,0,131.76,0.11536,0.100243,40.9390266,f,116.7,23,23,1,117.81,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,17.25,0
8052b3c9396f3ad964ca7f4423dd9310,cluecxlameloamldmasudocsbmaoamdw,,foosdfpfkusacimwkcsosbicdxkicaua,9766,0,0,17/9/2009,17/9/2016,,17/9/2009,18/9/2015,,,,,1440.39,0,0,145.02,0.142819,0,44.31137796,f,0,12.98,12.98,1,116.86,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,15,0
6831b6491fd369eee960fa3c9a9932bd,fmwdwsxillemwbbwelxsampiuwwpcdcb,,foosdfpfkusacimwkcsosbicdxkicaua,25083,0,0,25/10/2012,19/2/2016,25/10/2012,16/12/2015,22/2/2015,0,0,2908.17,0,2390.86,0,0,41.06,0.160012,0.082114,44.31137796,f,0,33.84,33.84,1,213.36,3,lxidpiddsbxsbosboudacockeimpuepw,15,1
4747ec6d33861d613ba03fed22df6257,,,,44076,0,3768,26/4/2004,26/4/2016,,14/4/2015,27/4/2015,,,,,4299.3,3768,0,141.01,0.114604,0.098262,40.606701,f,362.19,23.12,23.12,1,492.24,12,ldkssxwpmemidmecebumciepifcamkci,19.15,0
1f5f8dfb949dd9fb5ded7d452b1eef56,,,,29571,6114,4952,25/9/2009,25/9/2016,,19/5/2015,27/9/2015,,,,,4335.8,4952,0,9.7,0.142819,0,44.31137796,t,716.55,12.48,12.48,2,337.25,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,14.49,0
311b30ceee500249ae82c437cc2e2cd7,,,foosdfpfkusacimwkcsosbicdxkicaua,18796,0,0,11/7/2012,24/9/2016,11/7/2012,24/9/2015,12/7/2015,0,0,3554.13,0,3061.76,0,30,19.17,0.198096,0,46.30537836,f,0,30.9,30.9,2,175.04,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
641e78d8ad31b489245b2a93110c19c2,,,foosdfpfkusacimwkcsosbicdxkicaua,3249,0,601,21/7/2009,21/7/2016,,23/5/2015,26/7/2015,,,,,477.8,601,0,18.35,0.14317,0,44.31137796,f,86.83,14.57,14.57,1,41.73,7,ldkssxwpmemidmecebumciepifcamkci,10.35,0
aff2777a92289db846a0777017a84723,uaxxxwkppmwfciofupisxsdeauikeppw,,,64282,0,4832,26/8/2010,28/4/2016,,28/4/2014,29/4/2015,,,,,1482.07,1305,0,129.39,0.100629,0.091587,58.99595196,f,107.97,-1.56,-1.56,2,186.66,5,ldkssxwpmemidmecebumciepifcamkci,30,0
e0ec3e426eed80315a451be61af0e278,,,usilxuppasemubllopkaafesmlibmsdf,15023,0,3474,24/3/2012,24/3/2016,24/3/2012,24/3/2012,25/3/2015,423.01,423.01,2174.08,380.01,1656.61,3474,0,13.83,0.162033,0.084138,44.31137796,f,380.01,23.64,23.64,1,157.81,4,lxidpiddsbxsbosboudacockeimpuepw,11.5,0
142819ccd2370dc6cf371ea91ad0afc0,,,usilxuppasemubllopkaafesmlibmsdf,20744,27647,909,1/4/2011,20/4/2016,,20/4/2015,2/4/2015,,,,,1602.11,909,30,132.12,0.160208,0.134604,41.1052014,t,121.72,86.14,86.14,3,86.84,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,27.6,1
bc9de7bd8a721bf60db0c2e38734a4bc,apdekpcbwosbxepsfxclislboipuxpop,,foosdfpfkusacimwkcsosbicdxkicaua,598235,0,53253,14/12/2011,13/12/2016,,14/12/2011,14/12/2015,,,,,3413.47,2000,0,139.19,0.115237,0.100123,40.606701,f,196.02,0.72,0.72,1,387.65,4,lxidpiddsbxsbosboudacockeimpuepw,16.5,0
5b2523cb913d5019eb2cb426602285df,,,foosdfpfkusacimwkcsosbicdxkicaua,3956,0,326,3/1/2013,3/1/2017,,18/11/2015,4/1/2016,,,,,591.94,326,0,14.42,0.142649,0,44.31137796,t,46.85,37.56,37.56,2,60.8,3,lxidpiddsbxsbosboudacockeimpuepw,15,1
a9a3bc956afb16b7f39eda74f7249a34,dmklwapxmxxalfwupxepeiuoooduaueb,,foosdfpfkusacimwkcsosbicdxkicaua,559754,0,44788,11/1/2011,11/1/2017,,24/5/2015,12/1/2016,,,,,1682.61,1365,0,118.95,0.116908,0.100019,40.606701,f,134.82,41.52,41.52,1,220.4,5,lxidpiddsbxsbosboudacockeimpuepw,27.7,0
51193edbc48301612b549bb588a744b1,,,,17855,315,0,2/4/2012,18/12/2016,,30/10/2015,21/12/2015,,,,,96.28,0,0,14.32,0.162904,0.085646,44.31137796,t,0,3.24,3.24,3,6.4,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
1fc5f3d98c80b6e3f6efffcd07f7fdeb,,,foosdfpfkusacimwkcsosbicdxkicaua,10962,0,0,6/7/2012,7/5/2016,,7/5/2015,14/7/2014,,,,,1236.58,0,0,11.57,0.15885,0.081596,44.31137796,f,0,25.7,25.7,1,65.65,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
37d39759d01c4122693f02d0395a85fa,fsoixmxdfowweuxusdclkapubxluefbi,,foosdfpfkusacimwkcsosbicdxkicaua,5982,0,1710,11/6/2012,11/6/2016,,29/4/2015,14/6/2015,,,,,892.79,1710,0,18.32,0.145137,0,44.31137796,f,250.85,22.52,22.52,1,81.76,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
471a911d1a509d0ab960f79893d7f89f,,,usilxuppasemubllopkaafesmlibmsdf,17760,0,0,24/10/2012,24/10/2016,,24/5/2015,25/10/2015,,,,,1804.57,0,0,119.41,0.116509,0.101397,40.606701,f,0,14.6,14.6,1,243.13,3,lxidpiddsbxsbosboudacockeimpuepw,43.648,0
fdb73c2bf7ca7ea71b04cf64930ab66a,dupxuibdflmskeieweeofcaluuuiioix,,lmkebamcaaclubfxadlmueccxoimlema,5322441,921247,760727,24/5/2010,24/5/2016,,14/7/2014,2/6/2015,,,,,5586.67,4407,0,16.81,0.15885,0.081596,44.31137796,t,458.07,-0.33,-0.33,32,209.63,6,ldkssxwpmemidmecebumciepifcamkci,10.392,0
0dac350c88e0ea6eee304eb848530917,,,foosdfpfkusacimwkcsosbicdxkicaua,2389,0,417,29/4/2013,29/4/2016,,29/4/2013,30/4/2015,,,,,359.49,417,0,0,0.145711,0,44.31137796,f,61.49,30.98,30.98,1,36.68,3,lxidpiddsbxsbosboudacockeimpuepw,15,0
30f87fc3ce5a61e44b356ede81a4291c,,,foosdfpfkusacimwkcsosbicdxkicaua,1849,0,345,20/11/2009,20/11/2016,,18/9/2015,21/11/2015,,,,,273.73,345,0,16.77,0.142881,0,46.30537836,f,49.77,21.09,21.09,1,21.21,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
592a11fc556136382edb9420a34c520c,,,foosdfpfkusacimwkcsosbicdxkicaua,3741,0,0,12/2/2011,12/2/2016,12/2/2011,16/12/2015,13/2/2015,0,0,876.81,0,451.86,0,0,24.73,0.161169,0.08327,44.31137796,f,0,27.6,27.6,1,47.18,5,lxidpiddsbxsbosboudacockeimpuepw,11,1
eeef421080e9bc223a2b2e0315bd8343,,,foosdfpfkusacimwkcsosbicdxkicaua,41041,0,3121,25/11/2011,5/10/2016,,3/12/2013,11/10/2015,,,,,6041.17,3121,0,13.85,0.143166,0,44.31137796,f,452.69,10,10,1,498.91,4,lxidpiddsbxsbosboudacockeimpuepw,15,0
4c59d68f0d65e971bc61e96374bc929e,,,foosdfpfkusacimwkcsosbicdxkicaua,15159,0,0,15/3/2013,15/3/2016,,15/3/2013,16/3/2015,,,,,692.15,0,0,13.28,0.146694,0,44.31137796,f,0,31.64,31.64,1,78.1,3,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
449cd5ef65d539682feb24200012d127,apdekpcbwosbxepsfxclislboipuxpop,,lmkebamcaaclubfxadlmueccxoimlema,504076,0,87838,20/12/2010,20/12/2016,,20/12/2010,21/12/2015,,,,,1051.41,196,0,18.63,0.146348,0,45.30837756,f,28.96,15.78,15.78,1,96.48,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0
fb47b32884cef49719202cbdf0cc5e40,ckfxocssowaeipxueikxcmaxdmcduxsa,,,7,0,2,7/1/2010,6/3/2016,,7/1/2010,9/3/2015,,,,,0,0,0,131.44,0.1169,0.100015,40.606701,f,0,62.57,62.57,1,0,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,27.6,0
8df5643c0e191ec25ce2abe42fd7ddcd,kmxccaddbdpaaolkbidlobeefsbbcxca,,foosdfpfkusacimwkcsosbicdxkicaua,59331,0,1908,23/8/2012,23/8/2016,,31/10/2013,24/8/2015,,,,,4208.12,1908,0,13.72,0.143166,0,44.31137796,f,276.13,13.98,13.98,1,361.34,3,lxidpiddsbxsbosboudacockeimpuepw,13.15,0
8f70e486e35ef18b27b0228f3802299d,,,foosdfpfkusacimwkcsosbicdxkicaua,9694,0,1600,14/7/2012,14/7/2016,14/7/2009,18/6/2014,15/7/2015,322.81,322.81,1955.97,235.96,1451.32,1600,0,1.06,0.145711,0,44.31137796,f,235.96,15.92,15.92,1,142.97,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.3,0
136bd4e3c1a8b98ad774f5e401cc9007,,,foosdfpfkusacimwkcsosbicdxkicaua,6117,0,911,21/6/2012,7/7/2016,,23/5/2015,9/7/2015,,,,,896.55,911,0,18.41,0.14317,0,44.31137796,f,131.57,14.64,14.64,1,77.59,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
125261515a0856bae14e66e7a572aac5,,,usilxuppasemubllopkaafesmlibmsdf,2914,0,0,22/11/2011,22/11/2016,,27/6/2014,23/11/2015,,,,,443.04,0,0,9.88,0.147506,0,46.30537836,f,0,26.73,26.73,1,45.19,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
cdd15339664652b61da808ee54509680,cluecxlameloamldmasudocsbmaoamdw,,foosdfpfkusacimwkcsosbicdxkicaua,1686,0,205,2/4/2012,5/10/2016,,9/10/2013,9/10/2015,,,,,252.46,205,0,18.98,0.145711,0,44.31137796,f,29.99,34.68,34.68,1,25.76,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,1
2e1169859ac73b9a7e64bf432182bde3,kwuslieomapmswolewpobpplkaooaaew,,ewpakwlliwisiwduibdlfmalxowmwpci,34350,46528,0,1/12/2011,1/12/2016,,1/11/2015,2/12/2015,,,,,5097.01,0,0,19.44,0.143478,0,44.31137796,t,0,3.7,3.7,2,408.31,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0
0c15cb7520215185d29b8f0cccaf1a74,,,usilxuppasemubllopkaafesmlibmsdf,6145,0,0,26/4/2011,26/4/2016,,26/4/2011,27/4/2015,,,,,931.49,0,0,18.84,0.145711,0,44.31137796,f,0,21.38,21.38,2,99.06,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,0
a747f1873311605008100077d0b5d63e,,,,5403,0,0,14/1/2010,15/2/2016,,14/1/2010,16/2/2015,,,,,815.12,0,0,20.02,0.146694,0,44.31137796,f,0,26.04,26.04,1,76.64,6,lxidpiddsbxsbosboudacockeimpuepw,10.392,1
7bb61d1f31bf0202f2f1b9c1836b0645,,,,1721,0,0,23/9/2009,12/7/2016,,12/7/2015,24/9/2014,,,,,252.74,0,0,16.84,0.142649,0,44.31137796,f,0,21.48,21.48,1,23.35,6,ldkssxwpmemidmecebumciepifcamkci,10.392,1
1bd7e4c458fa932fb8d18225c3597a5a,,,foosdfpfkusacimwkcsosbicdxkicaua,93973,368298,7635,17/4/2013,17/4/2016,17/4/2013,17/4/2013,19/4/2015,0,0,830.75,0,308.58,0,0,16.62,0.146694,0,44.31137796,t,0,28.6,28.6,2,31.95,3,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
109b4a821975e280b7d37ca790a28169,,,,8881,0,0,16/12/2011,16/12/2016,,1/11/2015,17/12/2015,,,,,976.94,0,0,17.06,0.144039,0,45.30837756,f,0,15.78,15.78,1,80.94,4,ldkssxwpmemidmecebumciepifcamkci,13.856,0
4e2628acd2e9745ff6290f0ce895a951,,,usilxuppasemubllopkaafesmlibmsdf,8746,0,0,27/5/2011,27/5/2016,,14/4/2015,29/5/2015,,,,,1299.51,0,0,19.49,0.14398,0,44.31137796,f,0,24.42,24.42,1,130.76,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
16e56a3aa41950979dede5650f6915fe,kkklcdamwfafdcfwofuscwfwadblfmce,,lmkebamcaaclubfxadlmueccxoimlema,21211,0,1659,5/1/2010,3/3/2016,,5/1/2010,9/3/2015,,,,,1232.78,0,0,71.31,0.146694,0,44.31137796,f,0,37.56,37.56,1,128.42,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,15,1
ee67a539a606433df24637919db21843,ckfxocssowaeipxueikxcmaxdmcduxsa,,foosdfpfkusacimwkcsosbicdxkicaua,9699,0,0,23/1/2012,23/1/2017,,17/11/2015,24/1/2016,,,,,1468.28,0,0,15.2,0.143805,0,44.31137796,f,0,34.68,34.68,1,148.73,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
6d5aab2e234e8be1c9dbd9d0a98b44a9,,,ewpakwlliwisiwduibdlfmalxowmwpci,12446,0,0,13/4/2012,13/4/2016,,13/4/2012,14/4/2015,,,,,1668.12,0,0,15.99,0.188181,0.110286,44.31137796,f,0,-0.2,-0.2,1,305.5,4,ldkssxwpmemidmecebumciepifcamkci,13.856,0
e74b4771df36b690a92610c4f66fc9bb,pkcmeicamloxowfbfleaxcxiucapulee,,usilxuppasemubllopkaafesmlibmsdf,30830,15555,2056,8/11/2012,8/11/2016,,17/10/2014,9/11/2015,,,,,3270.21,2056,0,142.25,0.116509,0.101397,40.606701,t,205.3,4.77,4.77,2,412.55,3,ldkssxwpmemidmecebumciepifcamkci,25,0
0685725123b0d0adc153a3366daa82d3,,,foosdfpfkusacimwkcsosbicdxkicaua,6220,0,0,1/12/2009,1/12/2016,,1/11/2015,2/12/2015,,,,,932,0,0,16.13,0.144038,0,45.30837756,f,0,15.12,15.12,1,78.59,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
cbba85e68b1f7afeb1ef2fd0735b975b,ibkiiwcxiccxpoedpweiuxwbxbuewbxm,,,24545,0,2347,1/9/2010,1/9/2016,,26/8/2015,2/9/2015,,,,,2223.55,2347,0,129.96,0.114025,0.097683,40.606701,f,204.95,20.95,20.95,1,257.66,5,lxidpiddsbxsbosboudacockeimpuepw,43.648,0
66a5b500b042b0d742e0fd351f8d905c,,,foosdfpfkusacimwkcsosbicdxkicaua,7173,56190,1103,29/10/2011,29/10/2016,,27/8/2015,30/10/2015,,,,,740.48,929,0,18.27,0.14346,0,45.80687796,t,134.98,18.12,18.12,3,64.81,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,1
153b6e94a67c8c49e8352ee5b510349f,,,foosdfpfkusacimwkcsosbicdxkicaua,4035,0,0,5/2/2010,5/2/2016,,16/12/2015,7/2/2015,,,,,609.04,0,0,16.53,0.145541,0,44.31137796,f,0,34.68,34.68,1,64.23,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0
4e120676a5c6d4138fe320380b6055ae,apdekpcbwosbxepsfxclislboipuxpop,,foosdfpfkusacimwkcsosbicdxkicaua,3118110,468369,289924,1/2/2012,1/2/2016,1/2/2012,1/2/2012,9/2/2015,914.49,914.49,10944.01,442.56,5387.34,4563,0,39.77,0.1169,0.100015,40.606701,t,442.56,79.8,79.8,2,479.65,4,lxidpiddsbxsbosboudacockeimpuepw,80,0
b0cf4d5956c9a153ddd70b79b581d8e8,,,,12669,0,49,7/10/2009,24/11/2016,,24/11/2015,11/10/2015,,,,,1924.98,0,30,17.03,0.198096,0,46.30537836,f,0,29.73,29.73,2,106.73,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.8,0
2f0dcb5c119a1da11298e2bd4d1b8b95,,,usilxuppasemubllopkaafesmlibmsdf,14179,0,0,21/1/2011,21/1/2017,,16/11/2015,22/1/2016,,,,,2134.45,0,0,16.81,0.142996,0,44.31137796,f,0,23.4,23.4,1,205.26,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
952f9cc8ee718243a992e1dd80352169,,,foosdfpfkusacimwkcsosbicdxkicaua,26417,2878,2761,17/11/2009,17/11/2016,,1/11/2015,18/11/2015,,,,,2523.16,2499,0,131.42,0.114088,0.098969,40.606701,t,242.04,2.82,2.82,2,290.05,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,15.001,0
21a368f58462640d87141702da33e9dc,,,usilxuppasemubllopkaafesmlibmsdf,3415,0,0,15/2/2012,25/2/2016,,17/12/2015,26/2/2015,,,,,648.63,0,28,18.9,0.186188,0,45.80687796,f,0,36.48,36.48,1,56.13,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
6025a466c6bb98423bda13564bcc8fca,axekkipoplpalkpikkkfdumlapcufmlb,,,506015,0,42601,3/10/2008,24/2/2016,3/10/2008,24/2/2015,9/7/2014,835.14,835.14,11437.06,603.98,9093,7597,0,143.95,0.095022,0.086748,58.99595196,f,603.98,0,0,1,600.91,7,lxidpiddsbxsbosboudacockeimpuepw,24,0
b23a259153cf43b5ad472bdf47d0890a,lefskxfcmdbaxwoxdsusxfbdwcmfbeif,,foosdfpfkusacimwkcsosbicdxkicaua,61986,0,5498,13/11/2012,13/11/2016,13/11/2012,24/5/2015,15/11/2015,720.4,720.4,7711.78,532.69,5984.71,5494,0,144.28,0.114658,0.099545,40.606701,f,532.69,1.53,1.53,1,695.15,3,lxidpiddsbxsbosboudacockeimpuepw,23.1,0
db758c34510fe27c4643881fe6e5adb6,,,usilxuppasemubllopkaafesmlibmsdf,5491,4355,0,10/12/2012,10/12/2016,,24/4/2014,11/12/2015,,,,,231.05,0,24,13.47,0.211178,0.107068,45.80687796,t,0,32.76,32.76,3,87.75,3,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
da49907695d6c495ea30d62652d52b65,,,usilxuppasemubllopkaafesmlibmsdf,15969,0,0,23/6/2011,23/6/2016,,23/6/2011,26/6/2015,,,,,1928.49,0,0,13.55,0.164637,0.087381,44.31137796,f,0,19.28,19.28,1,183.29,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
d31effda58494d3fe2679ee026272e23,,,foosdfpfkusacimwkcsosbicdxkicaua,9722,0,1206,11/4/2012,11/4/2016,11/4/2012,11/4/2012,12/4/2015,229.08,229.08,1909.09,177.88,1458.41,1206,0,9.03,0.145711,0,44.31137796,f,177.88,25.18,25.18,1,136.08,4,lxidpiddsbxsbosboudacockeimpuepw,11,1
dce386fc9f632d8e943c3dff66794015,,,foosdfpfkusacimwkcsosbicdxkicaua,3811,0,339,16/10/2012,16/10/2016,16/10/2012,24/5/2015,18/10/2015,180.3,180.3,2157.31,33.34,388.59,339,0,167.63,0.116509,0.101397,40.9390266,f,33.34,53.32,53.32,1,67.39,3,lxidpiddsbxsbosboudacockeimpuepw,40,0
ffe255be491c6576c37e257608ab4c02,,,foosdfpfkusacimwkcsosbicdxkicaua,3639,0,0,4/8/2012,2/9/2016,4/8/2012,11/7/2015,3/9/2015,0,0,926.62,0,536.79,0,0,17.23,0.141434,0,44.31137796,f,0,10.08,10.08,1,43.62,3,lxidpiddsbxsbosboudacockeimpuepw,10.39,0
875eb9728b1bf515d78825d1768fc83a,,,,5901,0,24,13/10/2009,13/10/2016,,13/10/2009,14/10/2015,,,,,829.72,0,0,15.75,0.146348,0,45.30837756,f,0,18.72,18.72,1,84.76,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
9c732c6d7887f762fd214fcb08be90a9,mpicaaibskkfmxoblmwwwuuwpkecacil,,foosdfpfkusacimwkcsosbicdxkicaua,8802,0,830,18/1/2010,16/2/2016,18/1/2010,18/1/2010,18/2/2015,194.29,194.29,2036.46,84.3,932.27,830,0,144.75,0.1169,0.100015,40.606701,f,84.3,37.68,37.68,1,95.58,6,lxidpiddsbxsbosboudacockeimpuepw,15.1,0
c770b25baa47192f9ec2f2ceb441d7b8,,,lmkebamcaaclubfxadlmueccxoimlema,7414,0,0,21/10/2009,12/9/2016,,12/9/2013,13/9/2015,,,,,699.96,0,0,16.54,0.161165,0.083909,44.31137796,f,0,10.08,10.08,1,59.79,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
532dbbcacd47cddaa3b8ea60e7cbc4cc,,,foosdfpfkusacimwkcsosbicdxkicaua,2366,0,0,13/6/2011,13/6/2016,,13/6/2011,23/6/2015,,,,,354.47,0,0,13.2,0.145711,0,44.31137796,f,0,20.36,20.36,1,39.13,5,lxidpiddsbxsbosboudacockeimpuepw,12.5,0
5abe08f5e9ec981fa77b823730db937e,,,foosdfpfkusacimwkcsosbicdxkicaua,4736,0,0,7/10/2009,7/10/2016,,7/10/2009,9/10/2015,,,,,541.78,0,0,38.82,0.165793,0.088539,44.31137796,f,0,7.8,7.8,1,46.86,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
941dfe9384fa1856c1313d21b7c9fe5c,,,,419142,0,85549,9/1/2008,29/2/2016,,9/1/2008,6/3/2015,,,,,10048.2,21645,0,376.87,0.100092,0.091051,58.99595196,f,1868.23,0.12,0.12,1,623.17,8,ldkssxwpmemidmecebumciepifcamkci,60,0
0586443944a7d9a0408c59a8bc62644c,apdekpcbwosbxepsfxclislboipuxpop,,lmkebamcaaclubfxadlmueccxoimlema,1544909,261969,127181,9/7/2010,9/7/2016,,9/7/2010,12/7/2015,,,,,393.58,0,0,16.54,0.145711,0,44.31137796,t,0,18.62,18.62,2,36.23,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
339c7915109ae26f833518f556bca1b5,apdekpcbwosbxepsfxclislboipuxpop,,foosdfpfkusacimwkcsosbicdxkicaua,759820,0,102375,1/2/2012,1/2/2016,1/2/2012,1/2/2012,9/2/2015,3005.31,3005.31,17815.51,2911.73,17183.66,28168,0,43.74,0.162033,0.084138,44.31137796,f,2911.73,25.68,25.68,1,1496.93,4,lxidpiddsbxsbosboudacockeimpuepw,11.4,0
b7ee992ba4abb361de7506856e07d892,,,foosdfpfkusacimwkcsosbicdxkicaua,13918,0,846,24/2/2011,24/2/2016,24/2/2011,24/2/2011,25/2/2015,193.97,193.97,3037.66,85.57,1435,846,0,144.02,0.120372,0.103487,40.606701,f,85.57,46.2,46.2,2,183.78,5,lxidpiddsbxsbosboudacockeimpuepw,23.1,0
013dc75cc81ca4669eb19adf87d86468,bapcuxcousodpaabofsesslupodaapcx,,,253910,219127,18600,25/11/2009,25/11/2016,,31/10/2015,26/11/2015,,,,,1963.99,1713,0,135.73,0.114667,0.099548,40.606701,t,171.75,5.64,5.64,3,207.97,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,30,0
c3d9e2cfab928ad0e0547bba0b1f157e,mfwxlsadmxwikwwoalweepalsmplxlbp,,foosdfpfkusacimwkcsosbicdxkicaua,20589,0,0,30/4/2012,30/4/2016,,14/4/2015,1/5/2015,,,,,584.57,0,0,15.15,0.145137,0,44.31137796,f,0,23.66,23.66,1,83.47,4,lxidpiddsbxsbosboudacockeimpuepw,11.43,0
b3a30c87b9b3228a36de9b86bc693667,apdekpcbwosbxepsfxclislboipuxpop,,foosdfpfkusacimwkcsosbicdxkicaua,567590,0,48288,29/5/2012,22/10/2016,29/5/2012,16/10/2015,1/6/2015,394.6,394.6,2988.6,109.36,1844.76,1126,0,61.54,0.113206,0.093991,40.728885,f,109.36,-0.12,-0.12,1,83.79,4,lxidpiddsbxsbosboudacockeimpuepw,43.648,0
c14d6f2a2d6ef1104a491142c67f32b3,,,foosdfpfkusacimwkcsosbicdxkicaua,15289,0,0,6/4/2010,6/4/2016,,27/6/2014,8/4/2015,,,,,1180.03,0,0,39.77,0.146694,0,44.31137796,f,0,27.32,27.32,1,122.19,6,ldkssxwpmemidmecebumciepifcamkci,13.2,0
31872fbb32bc815041f5760b877c4571,,,usilxuppasemubllopkaafesmlibmsdf,29752,136558,5811,14/8/2012,2/9/2016,14/8/2012,2/9/2014,3/9/2015,125.84,125.84,873.7,44.62,396.42,304,0,16.31,0.144902,0,44.31137796,t,44.62,10.08,10.08,2,25.25,3,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
9d3814ec7fc2cd791aeff8d51ba67643,,,lmkebamcaaclubfxadlmueccxoimlema,3084,0,0,11/8/2011,11/8/2016,,8/7/2014,13/8/2015,,,,,462.29,0,0,0,0.145711,0,44.31137796,f,0,16.44,16.44,1,44.69,4,ldkssxwpmemidmecebumciepifcamkci,13.856,0
