cons_last_month,has_gas,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,duration,churn
0,0,8.76,8.76,1,215.38,4,13.15,1827.0,0
850,0,31.64,31.64,1,75.15,6,13.856,2192.0,0
0,0,34.68,34.68,1,26.23,4,13.856,1827.0,0
1243,1,69.96,69.96,2,669.01,3,20.0,1308.0,1
10673,0,16.66,16.66,1,417.21,6,13.2,2317.0,0
0,0,13.4,13.4,1,109.77,4,13.856,1827.0,0
449,0,29.56,29.56,1,33.27,4,15.0,1827.0,0
3489,0,15.66,15.66,2,423.42,4,25.0,1546.0,0
0,0,14.68,14.68,1,93.1,5,10.39,2191.0,0
0,0,37.56,37.56,1,21.05,6,15.0,2191.0,0
510,0,32.88,32.88,1,45.59,5,13.15,1826.0,0
8895,0,14.7,14.7,1,701.88,3,13.856,1461.0,1
645,0,25.82,25.82,1,125.94,4,24.8,1827.0,0
2661,0,30.22,30.22,1,14.47,7,13.2,2557.0,0
112397,1,37.08,37.08,2,162.77,7,29.7,2534.0,0
1554,0,10.0,10.0,1,223.68,4,15.0,1826.0,0
548,0,25.92,25.92,1,50.52,6,10.35,2191.0,0
196,0,23.47,23.47,1,28.15,5,17.320999999999998,1827.0,0
0,0,16.08,16.08,1,141.16,6,13.2,2557.0,0
3016,0,17.74,17.74,1,589.9,4,19.8,1461.0,0
0,0,25.56,25.56,1,114.14,3,13.856,1461.0,0
4104,0,-2.7,-2.7,1,168.6,7,10.3,2893.0,0
0,0,18.99,18.99,1,69.23,3,11.5,1461.0,0
1765,0,30.36,30.36,1,40.73,6,15.0,2557.0,0
9801,0,9.11,9.11,1,619.68,5,19.0,1827.0,0
558120,1,23.7,23.7,2,796.05,5,63.0,1984.0,0
2084,0,27.72,27.72,1,0.0,4,11.085,1827.0,0
661,0,27.44,27.44,1,53.27,3,17.320999999999998,1096.0,0
321,0,29.76,29.76,1,50.62,6,26.4,2557.0,0
1144,1,23.36,23.36,2,74.86,3,15.0,1460.0,0
0,0,33.12,33.12,1,33.48,6,13.2,2191.0,0
11686,1,13.68,13.68,2,543.82,6,21.91,2557.0,0
1433,1,34.56,34.56,2,59.48,3,15.242,1096.0,0
3610,0,22.02,22.02,1,490.21,3,20.785,1096.0,0
1370,1,30.72,30.72,4,44.49,6,10.35,2499.0,0
0,0,31.2,31.2,1,568.26,4,13.856,1827.0,0
1611,0,1.2,1.2,1,282.94,5,26.4,2314.0,0
5842,0,27.96,27.96,1,755.08,3,28.0,1461.0,1
703,0,25.7,25.7,1,41.92,5,19.0,1827.0,0
7912,0,27.51,27.51,1,846.25,4,40.0,1461.0,0
0,0,28.45,28.45,1,124.63,6,13.856,2258.0,0
350,0,16.92,16.92,1,18.72,6,10.392000000000001,2192.0,0
2521,0,14.7,14.7,1,148.28,4,13.856,1827.0,0
100576,0,0.03,0.03,1,12.33,4,13.856,1420.0,1
4203,0,21.64,21.64,1,35.68,5,10.392000000000001,2192.0,0
335,0,45.35,45.35,1,49.13,3,20.0,1096.0,0
0,0,22.92,22.92,1,374.33,3,25.0,1096.0,0
988,1,8.48,8.48,2,125.54,3,11.3,1489.0,0
0,0,33.12,33.12,1,103.06,3,13.2,1461.0,0
74556,0,24.52,24.52,1,130.73,5,13.2,1827.0,0
3310,0,45.8,45.8,1,330.71,4,50.0,1461.0,0
1451,1,33.12,33.12,2,99.88,7,13.2,2557.0,1
10311,0,24.42,24.42,1,81.38,3,13.2,1096.0,1
0,0,25.7,25.7,1,161.37,3,13.856,1067.0,0
0,0,6.92,6.92,1,205.9,3,10.392000000000001,1461.0,1
35878,1,1.14,1.14,4,479.99,6,25.0,2557.0,0
14718,0,-1.94,-1.94,1,1038.12,3,83.78,1096.0,0
371,0,16.44,16.44,1,30.62,6,13.856,2557.0,0
0,0,7.02,7.02,1,0.0,6,13.2,2487.0,0
2697,0,33.84,33.84,1,193.33,3,15.0,1095.0,0
0,0,34.68,34.68,1,20.93,6,13.856,2191.0,0
0,0,37.56,37.56,1,115.15,4,15.0,1888.0,0
2475,0,26.04,26.04,1,92.87,6,10.392000000000001,2557.0,0
0,0,27.32,27.32,1,100.5,4,13.2,1461.0,0
24169,1,25.02,25.02,2,289.29,4,40.0,1827.0,0
0,1,12.92,12.92,4,86.73,5,13.3,2192.0,0
1601,0,59.4,59.4,1,116.54,6,29.75,2219.0,1
1048,0,20.54,20.54,1,6.1,3,10.392000000000001,1461.0,0
615,0,42.27,42.27,2,83.58,3,16.5,1410.0,0
31367,1,44.88,44.88,3,516.71,5,30.0,1980.0,0
0,0,24.64,24.64,1,52.37,4,11.950999999999999,1480.0,0
460,0,19.56,19.56,1,75.61,4,16.5,1827.0,0
4094,0,45.54,45.54,1,542.67,12,59.05,4383.0,0
4418,1,135.23,135.23,2,533.83,6,100.0,2192.0,0
2609,0,13.14,13.14,1,132.22,6,15.01,2557.0,0
98508,0,-4.59,-4.59,1,139.1,3,25.0,1403.0,0
222,0,8.24,8.24,1,102.22,4,11.0,1849.0,0
760,0,27.07,27.07,2,84.54,4,20.0,1461.0,0
10974,0,116.76,116.76,1,206.49,3,13.164000000000001,1461.0,0
1653,0,20.16,20.16,1,131.04,4,17.320999999999998,1827.0,0
11504,0,0.12,0.12,1,1109.1,3,80.0,1461.0,0
215595,0,20.48,20.48,1,607.84,4,15.13,1461.0,0
3431,0,97.32,97.32,1,420.05,3,65.0,1146.0,0
3528,0,29.76,29.76,1,190.66,6,13.2,2191.0,0
0,0,20.54,20.54,1,17.41,4,10.392000000000001,1827.0,0
9578,0,20.16,20.16,1,773.74,12,20.16,4749.0,1
0,0,27.36,27.36,1,28.22,3,13.15,1295.0,0
0,0,15.96,15.96,1,365.19,3,15.0,1461.0,0
0,0,11.42,11.42,1,314.73,6,13.2,2557.0,0
0,0,12.36,12.36,1,74.31,6,10.392000000000001,2557.0,0
0,0,8.98,8.98,1,347.78,5,10.392000000000001,2192.0,0
2022,0,39.6,39.6,1,245.57,5,26.4,2084.0,0
1045,0,15.72,15.72,1,7.05,6,13.2,2557.0,1
106161,0,24.52,24.52,1,245.92,6,13.2,2192.0,0
0,0,31.32,31.32,1,25.54,6,12.5,2557.0,0
0,0,15.72,15.72,1,80.14,6,13.2,2557.0,0
0,0,25.04,25.04,1,430.38,4,20.79,1461.0,0
0,0,0.12,0.12,1,50.01,4,13.856,1461.0,0
181187,1,1.94,1.94,2,348.85,5,43.0,2091.0,0
55245,0,29.76,29.76,1,228.03,6,13.2,2233.0,0
0,0,20.66,20.66,1,106.21,6,23.0,2557.0,0
146282,0,13.72,13.72,1,310.51,4,15.001,1461.0,0
1507,1,24.72,24.72,2,177.28,9,16.5,3604.0,0
66,1,26.04,26.04,6,20.44,6,10.392000000000001,2557.0,0
2125,0,0.12,0.12,1,154.62,7,34.6,2921.0,0
0,0,14.64,14.64,1,72.91,5,10.392000000000001,2166.0,0
0,0,31.2,31.2,1,2155.44,8,13.856,2926.0,0
0,0,-0.33,-0.33,1,339.69,7,10.392000000000001,2557.0,0
0,0,6.18,6.18,1,215.66,4,13.2,1827.0,0
16102,0,13.02,13.02,1,1023.37,4,16.5,1461.0,0
0,0,25.73,25.73,2,84.4,3,10.52,1508.0,0
0,0,64.32,64.32,1,164.17,4,16.1,1477.0,0
605,0,36.44,36.44,1,258.46,3,14.8,1180.0,0
7072,0,29.64,29.64,1,480.74,4,13.164000000000001,1461.0,0
51900,0,0.12,0.12,1,89.2,3,49.5,1461.0,1
1917,0,21.48,21.48,1,102.98,3,10.392000000000001,1461.0,0
0,0,13.68,13.68,1,25.16,6,11.5,2557.0,0
32803,0,23.4,23.4,1,211.49,6,10.392000000000001,2191.0,0
1802,0,9.88,9.88,1,69.81,4,13.164000000000001,1811.0,0
2786,0,20.88,20.88,1,401.93,4,17.320999999999998,1461.0,0
32,0,54.84,54.84,2,157.05,5,17.32,1970.0,0
3988,0,16.66,16.66,1,242.87,4,13.2,1460.0,0
939,0,49.88,49.88,1,85.61,6,31.5,2192.0,0
1416,0,33.84,33.84,1,269.75,3,15.0,1095.0,0
2170,0,44.88,44.88,1,143.72,4,13.8,1484.0,0
5399,1,25.32,25.32,2,535.42,5,43.45,1897.0,0
226,0,44.91,44.91,1,29.72,6,19.8,2192.0,0
3566,0,37.56,37.56,1,59.03,4,15.0,1461.0,0
0,0,31.32,31.32,1,30.22,4,12.5,1827.0,1
1958,0,48.26,48.26,1,464.47,6,40.0,2192.0,0
0,0,31.64,31.64,1,56.33,5,13.856,1796.0,0
896,0,27.15,27.15,1,72.67,6,15.001,2192.0,0
0,0,27.28,27.28,1,8.67,6,13.856,2557.0,0
55400,0,6.92,6.92,1,195.37,3,20.785,1461.0,0
0,0,21.48,21.48,1,11.18,5,10.392000000000001,1827.0,0
1695,0,10.32,10.32,1,194.73,5,16.5,1884.0,0
4196,0,-11.28,-11.28,1,366.53,8,88.0,2907.0,0
121,0,21.7,21.7,1,27.1,6,11.0,2557.0,0
858,0,19.44,19.44,1,77.58,6,17.25,2557.0,0
27508,0,21.52,21.52,1,0.45,6,13.2,2192.0,0
2687,1,28.2,28.2,3,213.66,3,12.5,1095.0,0
345010,1,13.03,13.03,9,247.91,6,10.35,2192.0,0
0,0,21.78,21.78,1,45.36,6,13.2,2557.0,0
0,0,73.52,73.52,1,157.4,4,20.785,1596.0,0
64498,0,26.56,26.56,1,179.22,6,29.0,2192.0,0
8974,0,6.18,6.18,1,156.9,4,13.2,1827.0,0
328,0,31.32,31.32,1,62.53,6,12.5,2191.0,0
0,0,22.52,22.52,2,95.91,3,13.856,1096.0,0
0,0,37.56,37.56,1,101.14,5,15.0,2292.0,1
3013,0,11.42,11.42,1,166.72,6,13.2,2557.0,0
12074,1,-11.32,-11.32,2,770.77,5,55.0,2192.0,0
205,0,26.04,26.04,1,34.47,6,10.392000000000001,2557.0,0
1012,0,26.2,26.2,1,69.37,5,15.0,2192.0,0
763,0,20.52,20.52,1,54.75,6,13.2,2557.0,0
0,0,34.68,34.68,1,123.31,6,13.856,2557.0,0
0,0,14.04,14.04,1,133.41,6,13.2,2557.0,0
2613,0,23.04,23.04,1,51.16,3,13.2,1461.0,0
3355,0,0.0,0.0,1,129.97,6,9.9,2190.0,0
0,0,24.42,24.42,1,121.04,7,13.2,2557.0,0
269980,1,91.64,91.64,2,478.27,4,100.0,1461.0,0
10722,0,0.72,0.72,1,480.79,4,17.320999999999998,1827.0,0
0,1,29.76,29.76,3,407.19,9,13.2,3632.0,0
4576,0,12.82,12.82,1,128.7,3,13.2,1461.0,0
1856,0,11.9,11.9,1,148.57,4,17.25,1827.0,0
0,0,20.2,20.2,1,341.32,3,13.856,1096.0,0
2374,0,17.67,17.67,1,76.65,6,13.856,2557.0,0
469898,1,-0.04,-0.04,2,184.29,6,13.8,2192.0,0
0,0,21.9,21.9,1,357.22,4,35.0,1827.0,0
0,1,28.24,28.24,2,35.71,4,13.2,1461.0,1
6578,0,13.92,13.92,1,487.5,5,41.5,2192.0,0
8812,0,-0.12,-0.12,1,755.29,4,50.0,1454.0,1
2749,0,35.54,35.54,2,-1.17,3,10.5,1419.0,0
0,0,21.52,21.52,1,20.05,6,13.2,2192.0,1
2610,0,16.66,16.66,1,107.76,7,13.2,2557.0,0
3257,0,26.04,26.04,1,28.38,4,10.392000000000001,1827.0,0
0,0,23.76,23.76,1,52.08,3,10.392000000000001,1096.0,0
0,0,31.64,31.64,1,82.18,3,13.856,1096.0,0
3784,0,36.36,36.36,1,32.58,5,14.5,1826.0,0
0,0,6.45,6.45,1,152.52,4,13.856,1866.0,0
79977,0,55.92,55.92,1,598.12,4,56.0,1827.0,0
1924,0,13.72,13.72,1,309.11,4,15.01,1461.0,0
0,0,16.77,16.77,1,138.15,6,13.8,2557.0,0
10864,0,30.16,30.16,1,33.39,4,15.1,1827.0,0
0,0,31.32,31.32,1,136.46,4,12.5,1827.0,0
54183,0,29.92,29.92,1,0.57,6,15.001,2557.0,0
32803,0,16.92,16.92,1,58.99,6,10.392000000000001,2192.0,0
8352,0,-3.36,-3.36,1,714.4,4,40.0,1461.0,0
1512,0,15.72,15.72,1,94.23,3,13.2,1461.0,0
1303,0,29.91,29.91,1,185.11,4,16.5,1461.0,0
3305,1,55.8,55.8,2,519.1,13,46.2,4749.0,0
0,0,20.2,20.2,1,592.47,5,13.856,1827.0,0
0,0,31.56,31.56,1,1771.57,3,10.52,1511.0,0
0,0,15.16,15.16,1,156.42,7,10.392000000000001,2557.0,0
468,0,-0.52,-0.52,1,76.06,6,20.0,2191.0,0
1677,1,74.88,74.88,2,230.38,5,50.0,1826.0,1
0,1,29.85,29.85,2,147.3,4,20.785,1461.0,0
540,0,19.2,19.2,1,-106.08,4,10.392000000000001,1432.0,0
130155,0,22.43,22.43,1,449.08,5,10.9,1827.0,0
186,1,30.31,30.31,4,69.55,4,20.785,1461.0,0
0,0,0.12,0.12,1,12.86,8,80.0,3105.0,0
0,0,14.64,14.64,2,84.91,4,10.392000000000001,1461.0,0
21826,1,20.54,20.54,2,0.0,6,10.392000000000001,2501.0,0
663,0,40.78,40.78,1,74.07,3,20.0,1096.0,0
367,0,6.45,6.45,1,710.38,4,13.856,1579.0,0
0,0,37.74,37.74,1,995.52,5,55.0,1827.0,0
0,1,8.04,8.04,2,378.16,5,12.1,2192.0,0
0,0,30.22,30.22,1,0.39,4,13.2,1461.0,0
0,0,3.56,3.56,1,414.83,6,13.2,2557.0,0
22122,0,9.52,9.52,1,856.3,3,56.76,1461.0,0
1767,0,22.44,22.44,1,183.9,8,15.01,2922.0,1
0,0,23.76,23.76,1,70.6,5,10.392000000000001,1827.0,0
54281,0,15.08,15.08,1,436.37,6,10.35,2192.0,0
269,0,31.32,31.32,1,25.51,6,19.8,2192.0,0
1252,0,10.03,10.03,1,66.4,6,10.35,2557.0,0
632,0,31.64,31.64,1,110.9,5,20.0,1827.0,1
1851,0,35.88,35.88,1,246.54,3,29.7,1096.0,0
7760,0,33.0,33.0,1,126.06,6,15.1,2632.0,0
477,0,22.28,22.28,1,63.21,4,15.1,1827.0,0
0,0,33.12,33.12,1,112.39,7,13.2,2586.0,0
130481,1,31.82,31.82,2,307.75,3,26.326999999999998,1096.0,0
234,1,26.04,26.04,2,39.37,3,10.392000000000001,1474.0,0
0,0,14.7,14.7,1,118.97,6,13.856,2557.0,0
16302,0,0.12,0.12,1,-47.35,5,13.2,1827.0,0
3211,0,19.28,19.28,1,188.59,3,13.2,1096.0,1
8347,0,-1.7,-1.7,1,634.02,8,70.0,2858.0,0
0,0,10.03,10.03,2,52.77,6,10.35,2557.0,0
0,0,37.56,37.56,1,0.0,5,15.0,1826.0,0
91782,0,7.96,7.96,1,417.94,4,11.95,1827.0,1
626,0,12.36,12.36,1,81.4,4,10.392000000000001,1476.0,1
463,1,27.32,27.32,3,90.3,5,13.2,1827.0,0
626,0,16.92,16.92,1,44.35,5,10.392000000000001,1827.0,1
1815,0,49.44,49.44,1,87.33,9,19.8,3639.0,0
0,0,10.04,10.04,1,627.94,3,17.25,1096.0,0
654,0,28.14,28.14,1,76.45,3,17.320999999999998,1461.0,0
0,0,29.76,29.76,1,245.14,9,13.2,3638.0,0
440,0,32.52,32.52,1,72.24,4,13.0,1827.0,0
720,0,24.42,24.42,1,62.29,7,13.2,2557.0,0
0,0,33.12,33.12,1,79.77,6,13.2,2557.0,0
1659,0,24.84,24.84,1,160.18,6,17.3,2192.0,0
5220,1,33.12,33.12,2,613.1,3,37.0,1096.0,0
1,0,31.32,31.32,1,42.64,7,19.8,2557.0,0
21739,0,-1.74,-1.74,1,738.32,4,40.0,1405.0,0
0,0,26.7,26.7,1,36.02,4,14.49,1461.0,0
508,0,22.28,22.28,1,85.18,6,15.1,2557.0,0
659,1,30.0,30.0,2,855.88,4,11.0,1609.0,1
0,0,69.24,69.24,1,94.85,4,17.320999999999998,1473.0,0
0,0,21.52,21.52,1,5.21,6,13.2,2192.0,0
289924,1,34.27,34.27,2,136.82,4,15.0,1461.0,0
1090,0,12.82,12.82,1,42.06,6,13.2,2557.0,0
48836,0,8.28,8.28,1,130.83,3,16.5,1461.0,0
4490,0,-2.73,-2.73,1,295.97,8,15.01,3002.0,0
568,0,10.0,10.0,1,50.3,3,13.32,1493.0,0
0,0,0.12,0.12,1,16.38,8,60.0,3105.0,0
0,0,17.45,17.45,1,116.36,5,13.856,1827.0,0
0,0,21.52,21.52,1,28.77,5,13.2,1827.0,0
27059,0,4.77,4.77,1,803.83,3,73.6,1506.0,0
0,0,17.82,17.82,1,0.0,3,15.0,1461.0,0
0,0,3.7,3.7,1,299.77,6,13.856,2557.0,0
0,0,18.72,18.72,1,79.39,6,13.2,2557.0,0
4066,0,12.82,12.82,1,46.14,6,13.2,2557.0,0
1127,0,21.48,21.48,1,149.49,4,10.392000000000001,1461.0,0
8493,0,20.49,20.49,1,119.56,5,17.25,2192.0,0
0,0,23.28,23.28,1,122.83,6,10.35,2191.0,0
152369,1,26.02,26.02,2,0.0,4,13.2,1827.0,0
24814,0,-0.24,-0.24,1,1504.1,3,95.0,1461.0,0
0,0,28.13,28.13,2,49.83,5,11.5,2169.0,0
2238,1,15.64,15.64,2,389.92,6,17.1,2192.0,0
513,0,70.13,70.13,1,120.89,6,66.0,2192.0,0
0,0,13.4,13.4,1,40.68,4,13.856,1827.0,0
437,0,14.85,14.85,1,90.36,4,10.52,1461.0,1
2912,0,15.12,15.12,1,265.55,7,16.5,2866.0,0
5801,0,0.12,0.12,1,265.02,3,13.2,1095.0,0
0,0,52.8,52.8,1,153.38,9,26.4,3644.0,0
0,1,23.4,23.4,2,170.81,3,10.392000000000001,1149.0,0
3278,0,19.92,19.92,1,383.02,12,16.53,4383.0,0
0,1,3.4,3.4,2,202.25,4,12.5,1827.0,0
0,0,207.96,-203.88,1,179.88,3,13.856,1095.0,1
27408,0,23.4,23.4,1,110.47,4,17.3,1461.0,0
982,0,17.82,17.82,1,80.64,3,15.0,1461.0,0
35,0,22.52,22.52,1,2.89,3,13.85,1096.0,0
0,0,6.96,6.96,1,56.28,4,13.15,1688.0,0
479030,1,11.82,11.82,2,136.13,5,10.35,2192.0,0
0,1,6.45,6.45,2,229.69,5,13.856,2192.0,0
0,0,11.95,11.95,1,146.24,5,13.856,1919.0,0
0,0,27.32,27.32,1,125.16,5,13.2,1827.0,0
0,1,7.32,7.32,3,4.95,6,13.856,2544.0,0
4308,1,-0.86,-0.86,2,396.0,3,23.1,1461.0,1
34,0,19.5,19.5,1,272.49,4,31.17,1827.0,0
0,0,-0.04,-308.0,1,335.84,4,13.86,1401.0,0
691,1,16.16,16.16,2,129.24,4,15.5,1827.0,0
0,0,24.52,24.52,1,663.03,6,13.2,2372.0,0
333,0,0.0,-255.48,1,277.01,3,11.5,1095.0,0
760727,1,-0.33,-0.33,32,17.7,6,10.392000000000001,2192.0,0
3064,0,31.08,31.08,1,453.29,4,20.785,1827.0,0
176,1,11.11,11.11,2,30.78,3,11.43,1488.0,0
115623,0,21.9,21.9,1,236.58,5,13.2,1827.0,0
6731,1,20.55,20.55,2,819.84,4,30.0,1461.0,0
1707,0,4.41,4.41,1,249.11,6,23.1,2587.0,0
0,0,23.88,23.88,1,27.18,6,15.1,2192.0,0
0,0,19.48,19.48,1,90.81,6,13.856,2191.0,0
0,0,10.08,10.08,1,33.44,4,10.392000000000001,1708.0,0
3921,0,11.95,11.95,1,261.55,4,13.856,1827.0,1
2677,0,20.8,20.8,1,329.7,4,17.25,1537.0,0
3323,1,21.92,21.92,2,372.21,3,15.0,1096.0,0
231626,0,32.64,32.64,1,257.69,6,14.49,2391.0,0
10920,0,6.18,6.18,1,535.54,6,13.2,2557.0,0
225,0,16.92,16.92,1,36.91,4,10.392000000000001,1461.0,0
0,0,17.67,17.67,1,109.53,3,13.86,1461.0,0
3121,0,15.12,15.12,1,402.29,6,16.5,2192.0,0
794,1,26.04,26.04,5,42.95,6,10.392000000000001,2191.0,0
0,0,22.89,22.89,1,49.52,4,13.856,1827.0,0
601,0,17.82,17.82,1,46.3,3,15.0,1461.0,0
0,0,18.54,18.54,1,4.65,6,16.5,2557.0,0
0,0,6.18,6.18,1,194.59,6,13.2,2557.0,0
0,0,25.8,25.8,1,40.24,6,15.5,2557.0,0
10706,0,21.47,21.47,1,149.18,4,31.17,1827.0,0
40443,0,25.8,25.8,1,38.67,4,10.3,1827.0,0
6105,1,14.04,14.04,2,174.15,6,28.05,2557.0,0
0,0,5.06,5.06,1,241.7,9,13.2,3636.0,0
0,0,18.62,18.62,1,59.06,5,13.2,1827.0,0
1597,0,17.96,17.96,1,64.52,6,10.304,2557.0,0
850,0,23.4,23.4,1,265.7,6,22.0,2192.0,0
4515,0,21.81,21.81,1,549.58,4,115.0,1827.0,0
12668,0,83.64,83.64,1,29.82,3,33.51,1095.0,0
1290,0,24.6,24.6,1,155.3,11,23.1,4018.0,0
4068,0,15.48,15.48,1,567.28,3,82.0,1461.0,0
181187,1,1.44,1.44,2,295.6,6,33.0,2441.0,0
1229,0,12.57,12.57,1,122.39,5,10.35,2191.0,0
0,0,13.1,13.1,1,95.54,4,10.392000000000001,1538.0,0
3334,1,12.54,12.54,2,208.18,6,20.0,2557.0,0
2826,0,27.02,27.02,1,18.86,4,13.1,1461.0,0
5299,0,23.76,23.76,1,30.27,5,10.392000000000001,1980.0,0
21,0,23.24,23.24,1,82.96,5,17.13,2192.0,0
0,1,33.12,33.12,2,51.08,6,13.2,2191.0,0
1994,0,-0.03,-0.03,1,394.98,3,13.2,1096.0,1
0,0,62.4,62.4,2,69.84,3,25.0,1095.0,0
181187,1,3.84,3.84,2,352.35,6,14.5,2520.0,0
616,0,-1.7,-1.7,1,110.23,8,13.2,2893.0,0
1125,0,48.96,48.96,2,54.16,11,19.62,4023.0,0
0,0,30.22,30.22,1,144.99,4,13.2,1461.0,0
3178,0,8.2,8.2,1,242.0,3,24.6,1461.0,0
423,0,25.29,25.29,1,36.57,3,12.5,1461.0,0
479030,1,14.68,14.68,2,98.0,5,10.392000000000001,2192.0,0
61424,0,-1.62,-1.62,1,410.92,8,21.0,2875.0,0
4305,0,17.67,17.67,3,91.9,3,13.856,1461.0,0
11094,0,18.33,18.33,1,120.07,5,17.25,2192.0,0
2265,0,13.23,13.23,1,78.84,6,10.35,2557.0,0
0,0,22.28,22.28,2,7.92,6,10.392000000000001,2700.0,0
0,1,0.12,0.12,2,0.0,7,78.0,2950.0,0
785,0,29.67,29.67,1,57.37,4,16.4,1461.0,0
0,0,15.02,15.02,1,95.38,5,9.644,2189.0,0
6475,0,31.2,31.2,1,285.56,5,13.856,1986.0,0
591,0,69.24,69.24,2,72.28,4,27.71,1339.0,0
6787,1,19.46,19.46,2,834.96,12,40.71,4383.0,0
64079,0,19.28,19.28,2,417.03,6,13.2,2192.0,0
2320,0,0.0,0.0,1,216.27,6,6.0,2620.0,0
0,1,15.16,15.16,2,187.71,4,10.392000000000001,1461.0,0
139,0,18.14,18.14,1,12.97,3,16.44,1461.0,0
786,0,42.76,42.76,1,102.75,5,27.0,1827.0,0
269980,1,43.64,43.64,2,63.7,4,27.6,1461.0,0
0,0,24.75,24.75,1,0.0,4,10.392000000000001,1461.0,0
0,0,25.92,25.92,1,393.32,4,17.320999999999998,1827.0,1
14148,0,-7.96,-7.96,1,1110.66,6,48.0,2557.0,0
0,0,18.86,18.86,1,52.04,6,12.1,2557.0,0
453,0,15.78,15.78,1,66.75,6,13.856,2557.0,0
127181,1,16.66,16.66,2,612.2,6,13.2,2192.0,0
1243,0,37.56,37.56,1,115.84,6,15.0,2191.0,0
1236,0,27.52,27.52,1,26.93,6,13.943,2557.0,0
0,0,26.04,26.04,1,0.3,6,10.392000000000001,2191.0,0
0,0,22.89,22.89,1,53.09,6,13.856,2557.0,1
0,0,21.52,21.52,1,124.17,4,13.2,1461.0,0
3302,0,21.34,21.34,1,105.85,6,10.392000000000001,2242.0,0
0,0,26.04,26.04,1,56.24,4,10.39,1461.0,1
0,0,18.72,18.72,1,95.0,6,13.2,2557.0,0
0,1,32.28,32.28,3,0.12,5,17.25,2103.0,0
578,0,25.77,25.77,1,54.42,4,16.5,1827.0,0
0,0,9.92,9.92,1,30.29,6,13.2,2557.0,0
136783,1,0.0,0.0,2,503.07,6,20.0,2556.0,0
2041,0,24.72,24.72,1,225.96,4,16.5,1637.0,0
0,0,6.45,6.45,1,276.62,3,13.856,1563.0,0
364,0,13.35,13.35,1,24.46,5,13.8,2192.0,0
14826,0,-8.98,-8.98,1,1122.1,8,70.0,2921.0,0
1034,0,18.62,18.62,1,124.06,5,13.2,1827.0,0
2764,1,96.62,96.62,2,528.24,4,80.0,1461.0,1
5814,0,7.32,7.32,1,574.3,10,43.45,4018.0,0
1883,0,19.11,19.11,1,129.42,6,10.35,2192.0,0
0,0,25.56,25.56,1,33.89,6,13.856,2319.0,0
2032,0,21.34,21.34,1,158.33,6,10.392000000000001,2192.0,0
719,0,16.92,16.92,1,45.12,4,10.392000000000001,1461.0,0
6900,0,19.2,19.2,1,645.67,5,33.0,1827.0,0
0,0,5.0,5.0,1,255.4,4,15.001,1823.0,0
69766,0,23.28,23.28,1,301.45,4,10.35,1461.0,1
2151,0,24.42,24.42,1,0.0,6,13.2,2192.0,0
207,0,23.76,23.76,1,21.24,3,10.392000000000001,1096.0,0
5925,0,27.03,27.03,1,686.42,4,13.15,1461.0,1
1463,0,23.35,23.35,1,123.2,6,18.4,2557.0,0
0,0,16.66,16.66,1,169.64,6,13.2,2192.0,0
0,0,15.12,15.12,1,103.8,3,13.2,1461.0,0
5944,0,24.2,24.2,1,40.05,4,13.856,1825.0,0
0,0,19.48,19.48,1,88.35,4,13.856,1461.0,0
0,0,34.68,34.68,1,45.26,3,13.856,1461.0,1
0,0,124.42,124.42,1,16.49,4,13.856,1461.0,0
358,0,33.72,33.72,1,39.78,6,30.0,2557.0,0
108,1,25.47,25.47,3,122.66,6,13.8,2192.0,0
0,0,19.28,19.28,1,148.49,5,10.392000000000001,1827.0,0
1264,0,10.03,10.03,1,76.35,6,10.35,2557.0,0
11,0,23.72,23.72,1,0.3,6,15.001,2192.0,0
0,0,18.62,18.62,1,66.31,5,13.2,1827.0,0
385,0,24.4,24.4,1,33.72,6,15.0,2192.0,0
1460,1,31.64,31.64,2,129.86,7,13.856,2557.0,1
0,0,23.76,23.76,1,3.55,3,10.392000000000001,1303.0,0
10107,0,7.8,7.8,1,6.5,6,10.392000000000001,2589.0,0
0,0,12.36,12.36,1,104.89,3,10.392000000000001,1461.0,0
2326,0,16.66,16.66,1,142.55,5,13.2,1816.0,0
881,0,11.24,11.24,1,76.51,5,15.0,2179.0,0
106114,0,24.42,24.42,1,46.81,6,13.2,2192.0,0
0,0,34.68,34.68,2,32.62,6,13.856,2557.0,1
2485,1,18.72,18.72,2,391.68,4,20.4,1461.0,1
0,0,14.64,14.64,1,40.58,4,10.39,1461.0,0
0,0,31.32,31.32,1,88.8,4,12.5,1413.0,0
295,0,-0.36,-0.36,1,66.72,8,3.45,2890.0,0
0,0,21.52,21.52,1,20.1,6,13.2,2192.0,0
4696,1,89.88,89.88,3,553.6,3,60.0,1095.0,0
1940,0,15.24,15.24,1,296.04,2,19.8,1096.0,0
13786,1,-8.22,-8.22,2,813.99,4,40.0,1913.0,0
27426,0,21.34,21.34,1,329.11,3,10.392000000000001,1096.0,0
1850,0,24.72,24.72,1,179.05,4,16.5,1827.0,0
5788,0,1.2,1.2,1,443.46,9,26.4,3653.0,0
106161,0,12.46,12.46,1,714.15,6,15.785,2192.0,0
1299,0,23.4,23.4,1,183.81,6,10.392000000000001,2586.0,0
66423,0,79.0,79.0,1,923.36,6,100.0,2192.0,0
24731,0,-12.76,-12.76,2,661.38,4,125.0,1461.0,0
